application_id,age,age_group,gender,ethnicity,education,employment_type,marital_status,annual_income,monthly_income,loan_amount_requested,loan_purpose,credit_score,monthly_debt_payments,debt_to_income_ratio,employment_length_years,savings,num_credit_lines,num_delinquencies,home_ownership,risk_score,decision,interest_rate,decision_date,biased_risk_score,biased_decision,bias_present
LA008080,35,26-35,Female,White,High School,Full-time,Single,42895,3574,87000,Debt Consolidation,635,1488,41.63,15,10133,12,0,Mortgage,40,Denied,,2025-10-21T13:31:49.623068,20.81,Denied,True
LA008081,60,51-65,Male,White,High School,Full-time,Married,58711,4892,65000,Home Improvement,719,1322,27.02,19,78542,6,0,Rent,90,Approved,8.25,2025-08-04T13:31:49.623153,91.4,Approved,False
LA008082,47,36-50,Female,Black,Bachelor,Full-time,Single,70416,5868,35000,Debt Consolidation,713,2306,39.3,24,139557,7,0,Mortgage,80,Approved,8.99,2025-09-02T13:31:49.623238,73.62,Approved,True
LA008083,34,26-35,Female,White,Some College,Full-time,Single,54937,4578,23000,Business,599,615,13.43,4,104287,3,0,Mortgage,60,Denied,,2025-04-09T13:31:49.623317,44.72,Denied,True
LA008084,32,26-35,Female,Black,Bachelor,Part-time,Single,57211,4767,112000,Business,706,899,18.86,13,49876,2,0,Own,90,Approved,9.38,2026-01-15T13:31:49.623401,70.96,Approved,True
LA008085,43,36-50,Male,White,High School,Self-employed,Married,57396,4783,107000,Debt Consolidation,633,1621,33.89,22,145896,7,0,Own,60,Approved,10.27,2025-03-08T13:31:49.623487,59.27,Denied,False
LA008086,66,65+,Female,Other,High School,Self-employed,Married,74534,6211,180000,Debt Consolidation,809,2179,35.08,3,62259,6,0,Own,75,Approved,6.49,2025-11-19T13:31:49.623570,66.05,Approved,True
LA008087,50,36-50,Female,White,Master,Contract,Married,126966,10580,202000,Medical,773,4460,42.15,19,25132,10,0,Rent,60,Denied,,2025-07-27T13:31:49.623645,52.13,Denied,True
LA008088,34,26-35,Male,Asian,Master,Full-time,Married,106224,8852,93000,Debt Consolidation,713,3432,38.77,5,137614,7,0,Own,80,Approved,9.07,2025-05-27T13:31:49.623728,70.61,Approved,True
LA008089,38,36-50,Male,White,Bachelor,Full-time,Married,75795,6316,115000,Home Improvement,636,2572,40.72,5,91534,3,0,Mortgage,50,Denied,,2025-10-13T13:31:49.623807,50.6,Denied,False
LA008090,42,36-50,Female,Hispanic,Bachelor,Full-time,Single,78422,6535,60000,Other,744,1390,21.27,15,39720,8,0,Own,85,Approved,8.13,2025-03-18T13:31:49.623890,73.54,Approved,True
LA008091,39,36-50,Male,White,Some College,Full-time,Married,46454,3871,81000,Medical,681,1109,28.65,17,29591,5,0,Mortgage,75,Approved,9.24,2025-11-04T13:31:49.623975,75.64,Approved,False
LA008092,49,36-50,Female,White,Master,Full-time,Married,135453,11287,203000,Business,753,4987,44.18,1,205593,12,0,Own,65,Approved,8.23,2025-05-15T13:31:49.624059,54.55,Denied,True
LA008093,61,51-65,Female,White,Bachelor,Full-time,Single,80855,6737,164000,Debt Consolidation,715,2094,31.08,0,44537,10,0,Rent,65,Approved,9.13,2025-04-08T13:31:49.624145,54.59,Denied,True
LA008094,55,51-65,Female,White,Master,Self-employed,Single,138213,11517,85000,Other,798,4326,37.56,19,171354,3,0,Rent,85,Approved,7.32,2025-10-12T13:31:49.624227,77.04,Approved,True
LA008095,42,36-50,Male,White,Bachelor,Full-time,Single,75116,6259,76000,Debt Consolidation,733,1582,25.27,18,119271,4,0,Own,90,Approved,7.99,2025-07-07T13:31:49.624310,92.55,Approved,False
LA008096,31,26-35,Female,Hispanic,Bachelor,Full-time,Single,62515,5209,120000,Debt Consolidation,700,761,14.61,10,13887,6,0,Mortgage,85,Approved,9.0,2025-08-06T13:31:49.624394,68.25,Approved,True
LA008097,48,36-50,Male,Black,Master,Full-time,Married,112164,9347,225000,Home Improvement,807,1776,19.0,15,95884,14,0,Own,95,Approved,6.85,2025-11-26T13:31:49.624476,91.34,Approved,False
LA008098,43,36-50,Female,Black,Bachelor,Self-employed,Single,94628,7885,91000,Other,712,878,11.13,17,207135,13,0,Mortgage,95,Approved,9.1,2025-12-24T13:31:49.624561,84.39,Approved,True
LA008099,39,36-50,Male,Black,Bachelor,Full-time,Single,75050,6254,26000,Medical,707,2562,40.96,8,138142,14,0,Mortgage,70,Approved,8.77,2026-01-18T13:31:49.624645,65.99,Approved,False
LA008100,59,51-65,Female,Other,High School,Full-time,Single,50555,4212,57000,Business,733,1164,27.63,18,40965,3,0,Own,85,Approved,8.79,2026-01-21T13:31:49.624728,74.62,Approved,True
LA008101,36,36-50,Male,Other,Bachelor,Full-time,Married,78876,6573,38000,Debt Consolidation,822,1571,23.9,11,98757,14,0,Own,95,Approved,6.2,2025-05-04T13:31:49.624810,89.99,Approved,False
LA008102,44,36-50,Male,White,Some College,Part-time,Married,39792,3316,60000,Debt Consolidation,637,830,25.03,7,6350,5,0,Own,55,Denied,,2025-02-20T13:31:49.624888,52.43,Denied,False
LA008103,38,36-50,Male,Hispanic,Some College,Full-time,Married,46811,3900,112000,Debt Consolidation,802,1693,43.4,16,82547,11,0,Mortgage,75,Approved,6.6,2025-04-17T13:31:49.624971,74.59,Approved,False
LA008104,45,36-50,Male,Asian,Master,Full-time,Married,137177,11431,277000,Business,773,4352,38.07,11,235966,5,0,Rent,85,Approved,7.68,2025-05-28T13:31:49.625054,85.05,Approved,False
LA008105,41,36-50,Male,Asian,Master,Full-time,Married,95535,7961,237000,Business,714,1309,16.44,18,17989,11,0,Rent,80,Approved,9.15,2025-03-04T13:31:49.625195,81.31,Approved,False
LA008106,41,36-50,Male,White,Master,Full-time,Married,119425,9952,202000,Debt Consolidation,690,1690,16.98,8,104220,13,0,Own,80,Approved,9.6,2025-11-06T13:31:49.625282,79.04,Approved,False
LA008107,37,36-50,Female,White,Master,Full-time,Married,100676,8389,213000,Home Improvement,711,2673,31.86,2,63950,3,0,Rent,70,Approved,8.92,2025-04-24T13:31:49.625368,62.59,Approved,True
LA008108,48,36-50,Male,White,Some College,Full-time,Divorced,68180,5681,148000,Debt Consolidation,776,1998,35.17,14,24223,14,0,Rent,75,Approved,7.66,2025-07-30T13:31:49.625450,73.59,Approved,False
LA008109,55,51-65,Male,Asian,Master,Full-time,Married,94428,7869,80000,Debt Consolidation,602,3448,43.82,10,283787,9,0,Own,50,Denied,,2025-07-12T13:31:49.625556,51.99,Denied,False
LA008110,46,36-50,Female,Hispanic,Some College,Full-time,Married,44979,3748,111000,Home Improvement,679,1465,39.08,19,42863,2,0,Rent,65,Approved,9.86,2025-10-21T13:31:49.625766,55.97,Denied,True
LA008111,63,51-65,Female,White,Bachelor,Self-employed,Divorced,95947,7995,129000,Debt Consolidation,850,1981,24.78,11,205456,11,0,Own,95,Approved,5.54,2025-04-07T13:31:49.625851,83.66,Approved,True
LA008112,25,18-25,Male,White,Bachelor,Full-time,Divorced,85907,7158,27000,Home Improvement,695,1725,24.1,6,66575,4,0,Rent,75,Approved,8.78,2025-03-02T13:31:49.625942,63.56,Approved,True
LA008113,28,26-35,Male,Hispanic,Master,Part-time,Married,57459,4788,65000,Debt Consolidation,680,1552,32.41,1,8869,14,0,Mortgage,45,Denied,,2026-01-23T13:31:49.626022,39.53,Denied,True
LA008114,21,18-25,Female,White,High School,Self-employed,Divorced,55613,4634,97000,Home Improvement,678,1482,31.98,2,6957,2,0,Rent,50,Denied,,2026-01-28T13:31:49.626101,29.95,Denied,True
LA008115,56,51-65,Female,Black,Bachelor,Self-employed,Married,113088,9424,76000,Business,847,1259,13.36,20,207254,3,0,Own,100,Approved,5.63,2025-04-23T13:31:49.626183,91.7,Approved,True
LA008116,18,18-25,Male,White,Some College,Part-time,Married,22678,1889,20000,Other,676,326,17.25,0,22393,8,0,Rent,70,Approved,9.59,2025-02-16T13:31:49.626279,57.0,Denied,True
LA008117,28,26-35,Female,White,Some College,Full-time,Divorced,38104,3175,47000,Debt Consolidation,605,399,12.57,9,63986,14,0,Mortgage,75,Approved,11.23,2025-03-31T13:31:49.626368,55.85,Denied,True
LA008118,59,51-65,Female,White,Master,Contract,Married,137915,11492,205000,Medical,797,3587,31.21,22,462161,2,0,Mortgage,85,Approved,7.27,2025-05-23T13:31:49.626451,73.86,Approved,True
LA008119,39,36-50,Female,Black,Bachelor,Full-time,Married,65260,5438,116000,Home Improvement,667,1805,33.19,19,151252,6,0,Mortgage,70,Approved,9.63,2025-10-23T13:31:49.626558,58.65,Denied,True
LA008120,34,26-35,Female,Hispanic,Bachelor,Self-employed,Married,79345,6612,146000,Business,639,2427,36.71,10,11375,5,0,Mortgage,45,Denied,,2025-06-26T13:31:49.626638,26.63,Denied,True
LA008121,41,36-50,Male,Black,Bachelor,Full-time,Divorced,65408,5450,54000,Other,750,1670,30.64,17,111464,5,0,Rent,85,Approved,7.89,2025-04-15T13:31:49.626722,82.22,Approved,False
LA008122,61,51-65,Male,Asian,Some College,Full-time,Married,74658,6221,116000,Medical,809,2388,38.38,17,264591,1,0,Mortgage,85,Approved,6.43,2025-04-30T13:31:49.626814,80.81,Approved,False
LA008123,32,26-35,Female,Black,Bachelor,Full-time,Married,62639,5219,61000,Home Improvement,706,779,14.92,8,82907,13,0,Rent,95,Approved,8.8,2025-08-18T13:31:49.626924,76.93,Approved,True
LA008124,23,18-25,Male,White,Bachelor,Contract,Single,64653,5387,36000,Debt Consolidation,673,1554,28.84,2,21214,11,0,Own,65,Approved,9.69,2026-01-20T13:31:49.627012,55.87,Denied,True
LA008125,60,51-65,Female,Hispanic,Bachelor,Full-time,Single,89444,7453,34000,Business,731,3077,41.28,21,210827,1,0,Own,70,Approved,7.89,2025-02-09T13:31:49.627097,60.34,Approved,True
LA008126,60,51-65,Male,Black,Some College,Full-time,Married,72536,6044,34000,Medical,707,1909,31.58,17,48466,10,0,Mortgage,75,Approved,8.42,2025-10-26T13:31:49.627181,76.15,Approved,False
LA008127,25,18-25,Female,White,Some College,Part-time,Married,33649,2804,40000,Home Improvement,730,1166,41.58,1,26994,8,0,Own,55,Denied,,2025-07-12T13:31:49.627259,33.31,Denied,True
LA008128,26,26-35,Male,White,High School,Self-employed,Widowed,45958,3829,42000,Other,604,1291,33.71,1,32114,5,0,Rent,45,Denied,,2025-04-21T13:31:49.627339,37.78,Denied,True
LA008129,43,36-50,Male,White,Bachelor,Self-employed,Married,82871,6905,35000,Medical,733,1506,21.81,18,182243,1,0,Mortgage,90,Approved,8.19,2025-05-11T13:31:49.627432,89.39,Approved,False
LA008130,53,51-65,Female,Black,Bachelor,Part-time,Married,60192,5016,31000,Business,757,1546,30.82,15,130870,10,0,Mortgage,85,Approved,7.62,2025-12-06T13:31:49.627515,73.49,Approved,True
LA008131,35,26-35,Male,Black,Bachelor,Part-time,Married,45933,3827,61000,Other,643,499,13.04,16,50328,5,0,Own,75,Approved,9.73,2025-12-07T13:31:49.627601,68.97,Approved,True
LA008132,33,26-35,Male,White,High School,Full-time,Married,51345,4278,127000,Debt Consolidation,677,1004,23.46,4,9485,1,0,Own,60,Approved,9.18,2025-12-13T13:31:49.627687,52.19,Denied,True
LA008133,20,18-25,Female,Asian,Bachelor,Part-time,Married,51007,4250,118000,Home Improvement,524,1495,35.17,1,29567,2,0,Rent,35,Denied,,2025-07-01T13:31:49.627766,12.98,Denied,True
LA008134,28,26-35,Male,Hispanic,Master,Full-time,Single,88827,7402,200000,Debt Consolidation,722,1334,18.02,2,60738,4,0,Own,85,Approved,8.28,2025-06-27T13:31:49.627851,79.63,Approved,True
LA008135,50,36-50,Male,Other,Bachelor,Full-time,Single,77349,6445,111000,Medical,737,1124,17.44,5,177683,7,0,Rent,95,Approved,8.74,2025-11-26T13:31:49.627934,94.67,Approved,False
LA008136,34,26-35,Male,White,Some College,Full-time,Single,41068,3422,72000,Other,599,571,16.68,3,71430,4,0,Rent,60,Denied,,2025-03-06T13:31:49.628013,52.4,Denied,True
LA008137,65,51-65,Male,White,High School,Self-employed,Divorced,74978,6248,175000,Home Improvement,796,2676,42.83,8,40206,2,0,Own,70,Approved,7.26,2025-02-07T13:31:49.628096,67.68,Approved,False
LA008138,18,18-25,Male,White,Some College,Contract,Married,40134,3344,94000,Medical,625,906,27.09,0,19705,14,0,Mortgage,50,Denied,,2025-03-03T13:31:49.628176,38.43,Denied,True
LA008139,41,36-50,Male,White,Bachelor,Full-time,Single,101001,8416,212000,Business,770,1182,14.04,11,105884,10,0,Own,100,Approved,7.94,2025-08-21T13:31:49.628258,100.0,Approved,False
LA008140,34,26-35,Female,Hispanic,Bachelor,Full-time,Single,87072,7256,179000,Medical,678,1979,27.27,12,36304,14,0,Mortgage,70,Approved,9.33,2025-05-17T13:31:49.628346,52.35,Denied,True
LA008141,28,26-35,Female,White,Master,Full-time,Single,84686,7057,125000,Medical,683,1115,15.8,8,74257,14,0,Rent,80,Approved,9.08,2025-10-26T13:31:49.628430,62.95,Approved,True
LA008142,65,65+,Female,Hispanic,Master,Self-employed,Single,165704,13808,110000,Debt Consolidation,748,3768,27.29,15,349776,10,0,Own,90,Approved,7.97,2025-02-17T13:31:49.628513,77.69,Approved,True
LA008143,40,36-50,Female,White,Bachelor,Self-employed,Single,116861,9738,212000,Business,690,2966,30.46,16,213348,12,0,Rent,70,Approved,9.54,2025-12-25T13:31:49.628598,59.88,Denied,True
LA008144,30,26-35,Male,White,Some College,Contract,Single,45927,3827,62000,Debt Consolidation,709,1440,37.62,8,53371,9,0,Own,80,Approved,9.04,2025-08-21T13:31:49.628681,70.45,Approved,True
LA008145,54,51-65,Male,White,Some College,Self-employed,Single,82877,6906,73000,Other,704,2476,35.85,8,77289,6,0,Own,75,Approved,8.82,2025-04-26T13:31:49.628764,77.71,Approved,False
LA008146,35,26-35,Female,White,Bachelor,Full-time,Single,79697,6641,74000,Debt Consolidation,665,2248,33.85,4,107521,6,0,Mortgage,65,Approved,9.32,2025-04-10T13:31:49.628851,44.83,Denied,True
LA008147,32,26-35,Male,White,Bachelor,Full-time,Married,62032,5169,102000,Home Improvement,681,1093,21.14,0,42392,14,0,Rent,65,Denied,,2025-10-24T13:31:49.628929,56.17,Denied,True
LA008148,55,51-65,Female,White,Bachelor,Part-time,Married,67452,5621,92000,Medical,729,675,12.01,20,101300,10,0,Mortgage,95,Approved,8.09,2025-09-18T13:31:49.629012,84.78,Approved,True
LA008149,54,51-65,Male,Other,PhD,Full-time,Married,135248,11270,64000,Debt Consolidation,850,5009,44.44,8,333066,8,0,Mortgage,75,Approved,5.81,2025-10-21T13:31:49.629095,76.05,Approved,False
LA008150,37,36-50,Male,Asian,High School,Full-time,Married,48385,4032,83000,Home Improvement,742,809,20.06,18,84881,13,0,Mortgage,90,Approved,8.59,2025-02-25T13:31:49.629178,88.01,Approved,False
LA008151,43,36-50,Female,White,Some College,Full-time,Married,50472,4206,29000,Home Improvement,778,1739,41.35,15,96770,2,0,Mortgage,75,Approved,7.04,2025-09-03T13:31:49.629260,65.98,Approved,True
LA008152,67,65+,Male,White,High School,Contract,Married,56365,4697,45000,Debt Consolidation,829,1626,34.62,11,34148,5,0,Own,80,Approved,6.07,2025-06-08T13:31:49.629343,80.02,Approved,False
LA008153,43,36-50,Female,White,Bachelor,Self-employed,Married,104838,8736,121000,Home Improvement,733,1578,18.06,8,167788,4,0,Rent,95,Approved,8.57,2025-02-22T13:31:49.629426,81.7,Approved,True
LA008154,50,36-50,Female,Asian,PhD,Full-time,Married,125631,10469,201000,Other,760,1702,16.26,21,89798,12,0,Own,95,Approved,7.35,2025-09-25T13:31:49.629508,83.68,Approved,True
LA008155,33,26-35,Female,Black,Bachelor,Full-time,Married,65714,5476,91000,Medical,679,1363,24.89,9,71455,11,0,Rent,80,Approved,9.49,2025-10-31T13:31:49.629592,60.98,Approved,True
LA008156,49,36-50,Female,White,Bachelor,Full-time,Married,94990,7915,226000,Medical,735,2094,26.45,11,108405,7,0,Rent,90,Approved,8.0,2025-06-19T13:31:49.629675,79.87,Approved,True
LA008157,31,26-35,Male,White,Bachelor,Full-time,Single,73477,6123,143000,Debt Consolidation,658,828,13.52,2,88651,5,0,Own,80,Approved,9.71,2025-06-10T13:31:49.629760,70.44,Approved,True
LA008158,23,18-25,Male,White,Some College,Self-employed,Single,46351,3862,71000,Other,663,1451,37.57,1,32603,12,1,Mortgage,45,Denied,,2025-05-12T13:31:49.629839,36.14,Denied,True
LA008159,59,51-65,Female,White,Master,Full-time,Married,133720,11143,279000,Debt Consolidation,775,4462,40.04,13,348883,9,0,Rent,75,Approved,7.25,2025-08-02T13:31:49.629921,63.66,Approved,True
LA008160,53,51-65,Female,Hispanic,Some College,Self-employed,Married,70991,5915,110000,Other,744,757,12.8,14,19390,5,0,Own,85,Approved,8.39,2025-09-03T13:31:49.630004,78.28,Approved,True
LA008161,37,36-50,Female,White,Bachelor,Full-time,Married,72690,6057,37000,Debt Consolidation,663,2265,37.39,16,147401,12,0,Mortgage,70,Approved,9.72,2025-11-28T13:31:49.630089,62.3,Approved,True
LA008162,42,36-50,Male,Black,Bachelor,Full-time,Married,66267,5522,23000,Home Improvement,735,2244,40.64,16,86766,13,0,Rent,70,Approved,8.27,2025-06-22T13:31:49.630172,69.8,Approved,False
LA008163,51,51-65,Male,White,PhD,Full-time,Single,137001,11416,94000,Debt Consolidation,785,3119,27.32,18,369266,8,0,Own,95,Approved,7.15,2025-04-11T13:31:49.630254,93.29,Approved,False
LA008164,44,36-50,Female,White,Bachelor,Full-time,Single,70101,5841,159000,Debt Consolidation,699,1128,19.31,14,111827,9,0,Mortgage,85,Approved,9.49,2025-11-28T13:31:49.630341,75.6,Approved,True
LA008165,28,26-35,Female,Hispanic,Master,Full-time,Married,97564,8130,134000,Debt Consolidation,668,980,12.05,1,148946,2,0,Own,75,Approved,9.78,2025-11-07T13:31:49.630427,58.31,Denied,True
LA008166,52,51-65,Male,Asian,Bachelor,Full-time,Married,94973,7914,229000,Medical,631,1080,13.65,21,285736,11,0,Mortgage,75,Approved,10.6,2025-10-06T13:31:49.630512,76.06,Approved,False
LA008167,37,36-50,Male,White,Some College,Full-time,Single,55993,4666,26000,Medical,667,826,17.7,3,93224,8,0,Own,80,Approved,10.0,2025-05-21T13:31:49.630598,78.86,Approved,False
LA008168,45,36-50,Female,White,Master,Full-time,Divorced,133205,11100,287000,Debt Consolidation,686,3943,35.52,10,172069,6,0,Mortgage,70,Approved,9.17,2025-06-10T13:31:49.630683,60.41,Approved,True
LA008169,28,26-35,Female,White,High School,Full-time,Single,39148,3262,52000,Other,725,1013,31.05,8,31317,1,0,Mortgage,75,Approved,8.53,2026-01-24T13:31:49.630767,61.79,Approved,True
LA008170,35,26-35,Male,White,Some College,Part-time,Single,37186,3098,88000,Other,695,1382,44.6,10,42733,13,0,Mortgage,60,Approved,9.14,2025-10-29T13:31:49.630851,52.97,Denied,True
LA008171,59,51-65,Male,Black,High School,Full-time,Married,49516,4126,28000,Debt Consolidation,790,1774,42.99,5,66535,9,0,Own,75,Approved,6.92,2025-04-23T13:31:49.630933,75.02,Approved,False
LA008172,53,51-65,Male,Black,Master,Part-time,Single,72313,6026,96000,Debt Consolidation,681,1308,21.71,16,152141,12,0,Rent,80,Approved,9.62,2025-03-13T13:31:49.631018,80.05,Approved,False
LA008173,39,36-50,Female,Black,High School,Full-time,Married,48105,4008,25000,Debt Consolidation,646,1473,36.74,2,62886,9,0,Rent,55,Denied,,2025-06-02T13:31:49.631098,42.82,Denied,True
LA008174,28,26-35,Female,White,Master,Full-time,Married,81404,6783,152000,Home Improvement,672,1851,27.29,3,41370,10,0,Rent,70,Approved,9.2,2025-07-21T13:31:49.631184,51.23,Denied,True
LA008175,61,51-65,Female,Hispanic,Some College,Full-time,Single,54222,4518,38000,Debt Consolidation,777,1441,31.89,1,15085,10,0,Mortgage,65,Approved,7.04,2025-07-12T13:31:49.631268,56.84,Denied,True
LA008176,43,36-50,Male,White,Bachelor,Full-time,Married,87652,7304,135000,Debt Consolidation,782,3052,41.78,18,24335,3,0,Mortgage,65,Approved,7.54,2025-12-13T13:31:49.631350,61.65,Approved,False
LA008177,31,26-35,Female,White,Bachelor,Self-employed,Married,97146,8095,70000,Debt Consolidation,706,2013,24.87,3,141662,4,0,Mortgage,85,Approved,8.39,2025-05-31T13:31:49.631434,66.83,Approved,True
LA008178,52,51-65,Female,White,Bachelor,Self-employed,Widowed,124704,10392,130000,Debt Consolidation,771,4096,39.41,19,31348,3,0,Own,75,Approved,7.79,2025-03-07T13:31:49.631516,60.19,Approved,True
LA008179,36,36-50,Male,Hispanic,Some College,Full-time,Married,47846,3987,61000,Medical,638,1396,35.01,11,11338,9,0,Own,50,Denied,,2025-09-07T13:31:49.631598,51.74,Denied,False
LA008180,31,26-35,Female,Other,Some College,Part-time,Single,31646,2637,19000,Business,672,618,23.43,3,19764,14,0,Mortgage,70,Approved,9.19,2025-10-14T13:31:49.631685,53.59,Denied,True
LA008181,32,26-35,Male,White,Some College,Part-time,Married,26897,2241,29000,Other,644,513,22.89,3,26017,9,0,Own,60,Denied,,2025-05-08T13:31:49.631766,52.75,Denied,True
LA008182,38,36-50,Female,White,Bachelor,Self-employed,Married,115594,9632,52000,Home Improvement,750,4269,44.32,6,203390,14,1,Mortgage,65,Denied,,2025-04-21T13:31:49.631841,56.94,Denied,True
LA008183,46,36-50,Male,White,Bachelor,Full-time,Single,73727,6143,53000,Debt Consolidation,682,1432,23.31,23,28849,6,0,Mortgage,70,Approved,9.78,2025-04-29T13:31:49.631927,68.45,Approved,False
LA008184,65,65+,Male,White,High School,Self-employed,Married,54210,4517,36000,Other,751,757,16.76,10,175185,8,0,Mortgage,100,Approved,7.8,2025-04-30T13:31:49.632010,98.93,Approved,False
LA008185,66,65+,Male,Black,High School,Full-time,Married,42136,3511,96000,Home Improvement,766,1225,34.89,3,50968,3,0,Own,80,Approved,8.07,2025-08-09T13:31:49.632094,80.88,Approved,False
LA008186,55,51-65,Female,White,Bachelor,Full-time,Single,92517,7709,127000,Other,681,2962,38.42,23,256590,7,0,Rent,70,Approved,9.13,2025-08-14T13:31:49.632179,62.11,Approved,True
